id,primary_country,country_freq,article_text
b01c21e1d2ff5809de2f212d6519e03919d0d00d,HT,"{'HT': 9, 'US': 1, 'FR': 1}","(CNN) -- We are all sick at heart to witness the unfathomable suffering in Haiti. Why do bad things happen to innocent people? Why Haiti, again? Even Secretary of State Hillary Clinton said recently, ""It is biblical, the tragedy that continues to stalk Haiti and the Haitian people."" How we make meaning of this suffering will be crucial to how we respond, in the long term, as a global community. My Haitian in-laws, visiting from Boston, Massachusetts, to take some comfort with us, announced that the verse of the day on their favorite Bible Web site is from Revelation 16:18. ""And there were voices and thunders and lightnings; and there was a great earthquake, such as has not been since men were upon the earth, so mighty an earthquake and so great."" The word ""earthquake"" appears sixteen times in the Bible. It was clear to them -- and many other Christians -- that the earthquake was part of God's plan. Why God ordains such disasters is a mystery that is not ours to question. It is only our job to have faith. iReport: Looking for loves ones in Haiti . A friend who barely escaped the collapse of her house in the quake writes that people in her Port-au-Prince neighborhood are living this time as the apocalypse. They are gathering en masse, singing hymns and praying nonstop as they wait for disaster aid -- and Jesus. For them, the meaning of their suffering is clear. How else to interpret the collapse of their entire world, earthquake, famine, death, disease and drought? They are God's children living out the last chapter of the Bible. Fundamentalist Pat Robertson says that the earthquake is the devil's work. Haitians are cursed by a pact with Satan that their ancestors made, he says. Distorting a Haitian national myth, he is referring to a famous Afro-Creole religious service said to have sparked and launched the Haitian War of Independence in 1791. Ironically, historians tell us that such a single ceremony never happened --although surely there were many slave gatherings, and many Afro-Creole religious rituals in the region. Haitians do not mistake African religiosity for Satanism as Robertson does, so for them the ceremony was a spiritually charged political rally. Slaves gathered to plan and inspire themselves for the outrageous feat they would succeed in performing: a slave revolution, the abolition of slavery, and by 1804, national independence. Afro-Creole religion, known as Vodou, still underpins the philosophy of many Haitians, though by no means everyone. A spirit-priest I know reads the earthquake as an allegorical message from the spirits who infuse the land. ""The land is our mother,"" he said. When you abuse the land -- deforest her, plant only one crop, overpopulate her, erode her soil -- she explodes, searching for a way to rebalance. The spirit of the land had become sick with abuse. Her children -- the eldest ones, the ones in charge, the Haitian government -- had no policies, no laws to protect the land or use it wisely. The spirit-mother exploded with fever. ""We know this has a scientific cause,"" said the spirit-priest. ""But look how the government buildings caved in. This tells us something."" In the last several years there has been a saying among Haitians that ""the country is finished."" ""Peyi-a fini,"" they say in Creole. It has been called a dying land, a failed state, a product of irreversible environmental degradation. For social scientists, there is nothing metaphysical about the question ""Why Haiti?"" Longstanding structural reasons have produced a dysfunctional system long in crisis. Beginning as a French slave society, the nation was founded at a severe disadvantage. France demanded enormous payment for abandoned property after the revolution, starting a cycle of debt that was never broken. Deep and abiding racism prevented the U.S. and Europe from recognizing Haiti for 60 years. Trade was never established on even terms. The military ruled the state, culminating in the brutal Duvalier dictatorship, which the U.S. supported. No robust civil society developed -- there's no vigorous tradition of PTAs and town planning boards. A brain drain evacuated top talent from the country, while the U.S.-subsidized farm industry sent surplus crops to Haiti, undercutting local prices there. Farmers abandoned their lands, flocked to the capital, and built the shanty towns that have now collapsed into rubble, burying the innocent and vulnerable, strong and powerful alike. The suffering Haitians are enduring is a natural disaster worsened by human-made conditions. It is a spiritual crucible. But it is also a crisis of meaning. For Christians it is to have faith, hope, and charity. For fundamentalist Protestants, it is to convert all souls, give aid, and wait for Jesus' return. For Vodouists, it is to regain balance with the land and the unseen spiritual world. For many social scientists, it is to strengthen Haitians' capacity for self-government, to relieve the debt Haiti owes, to reforest the land, and to figure out how to divorce aid from dependence. How we interpret the suffering of the good people of Haiti will lay the groundwork for how we walk forward. The opinions expressed in this commentary are solely those of Elizabeth McAlister."
74a4b3a3c7c402b952eee5bf25f804d9030c49fa,,{},"(CNN) -- British actors David Bradley and Mark Gatiss arrived at the party of film ""The World's End"" together last night at Comic-Con to discuss their upcoming BBC film ""An Adventure In Space and Time."" But the pair also have another project in common now. Bradley, who plays Walder Frey on ""Game of Thrones,"" can now cite Gatiss as one of his fellow cast members on the show. Gatiss was recently announced to be joining the hit HBO series, but his role remains something of a surprise. ""I'm not allowed to tell you,"" Gatiss said. ""I've done my filming. I'm glad I didn't tell anyone before this since it's a big secret. The announcement of (my casting) was obviously timed for Comic-Con and I'm rather overwhelmed with the reaction, honestly. It's a great show with so many brilliant people in it."" Gatiss' time on set was short, but that doesn't necessarily indicate anything about the size of his role. ""What's interesting is that it's such a huge, sprawling cast and people seem to be there for ages, but they actually shoot two or three days and that's it,"" he said. ""Once it's put together it looks like everybody must be there for weeks and weeks and weeks."" For Bradley, the past season of ""Game of Thrones"" was the most exciting for him. His character's central role in the infamous ""Red Wedding"" scene depicted in the penultimate episode ""The Rains of Castamere,"" and has drawn an intense fan reaction due to the bloody death of several characters. But Bradley relates more his own character than those the fans have connected with. ""I felt intense pleasure (killing them), which was alarming,"" Bradley said of watching the episode. ""I'd do it all again if I had the chance. They got what was going to them!"" Share your mini-interviews from Comic-Con . Bradley, who said he hasn't read George R.R. Martin's books that the show is based on, is filming the upcoming episodes, but he's uncertain of Walder Frey's fate beyond that. ""I don't know what the future is on 'Game of Thrones,' "" Bradley said. ""I was on Season 1 and I'm just finishing Season 3 and I'm moving on to Season 4 now, but whether I'll be thereabouts (going forward) I just don't know. It would be nice, but I just don't know yet."" Gatiss, best known for his role of Mycroft Holmes on BBC's ""Sherlock"" (he is also one of the creators), noted that he's prepared for the fan obsession that accompanies being on a TV show like ""Game of Thrones."" ""My life is entirely composed of fan obsession -- so this is just another one to add to it,"" Gatiss said. ""It's all a Venn diagram."""
e655da721e3e6b49ca59d6a03f381a40b6475088,US,{'US': 6},"(CNN) -- The information age has made it easier to find instructions for anything -- even how to extract the deadly poison ricin from castor beans. At least 10 ricin-laced or suspected ricin-laced letters have been sent to government officials in recent weeks, including President Barack Obama. Should the public be alarmed? Not necessarily, analysts say. Just because castor beans and instructions of how to extract ricin are readily available doesn't mean this toxin is easy to produce or effective, they say. Fast facts about ricin . ""The recipe for it is easily accessible on the Internet,"" CNN national security analyst Fran Townsend said Thursday on ""Piers Morgan Live."" ""The basic recipe is not so hard; what's difficult is weaponizing it."" Even if a pinpoint of ricin is ingested, it can be fatal within days. And there is no cure. But mailing some poison in an envelope makes for a crude weapon, Townsend said. Former New York City Police Commissioner Bill Bratton put it more bluntly: ""Ricin is probably one of the worst ways to try and kill somebody."" He added, ""It's intended, I think, to attract publicity -- which it certainly is -- and to potentially intimidate."" This week, authorities were interviewing a man in New Boston, Texas, in connection with ricin-tainted letters sent to Obama and New York Mayor Michael Bloomberg, a person with knowledge of the investigation told CNN. Also, the FBI announced Thursday its agents are looking for a letter sent to the CIA that they believe is similar to other letters, mailed from Spokane, Washington, that contained ricin. What is ricin? In April, letters were sent to Obama; Sen. Roger Wicker, R-Mississippi; and Sadie Holland, a judge in Lee County, Mississippi. James Everett Dutschke of Tupelo, Mississippi, has been charged with possession and use of a biological agent in connection with that case. Before this recent spate of suspected ricin letters, eight people had been arrested in the United States since 9/11 for attempting to make the poison with the intent of using it for an act of politically motivated violence, according to terrorism data collected by the New America Foundation. But only two of those individuals succeeded in producing the ricin. In short, ricin is a poor choice for someone trying to inflict mass casualties because it must be directly injected or ingested in some way by the victim, CNN national security analyst Peter Bergen wrote recently. Only one person, a Bulgarian dissident who died in 1978, appears to have been a victim of a successful ricin attack in more than three decades, according to Bergen. It remains unclear what the motivation is behind the recent letters. The letter sent to Bloomberg -- and an additional one sent to a gun control group he founded -- contained what could be described as an overzealous pro-gun position. ""You will have to kill me and my family before you get my guns,"" the letters said, a law enforcement official told CNN. ""Anyone wants to come to my house will be shot in the face. The right to bear arms is my constitutional God-given right and I will exercise that right 'til the day I die. What's in this letter is nothing compared to what I've got planned for you,"" the note inside each envelope said, according to the official. CNN obtained a copy of the letter sent to mayors' gun control group, postmarked May 20 in Shreveport, Louisiana, and the wording matched the account provided by the law enforcement official. The letter addressed to Obama that was intercepted Wednesday appeared similar to these letters. The suspected ricin letters in Washington state appear to be a separate incident. These letters were sent to a federal judge, a Spokane post office, Obama and the Fairchild Air Force Base, the FBI said. The FBI confirmed Friday the presence of ricin on the letter sent to the Air Force base near Spokane, the agency said. There are similarities between these letters and one that authorities are looking for that was sent to the CIA, officials said. Matthew Ryan Buquet, 37, was arrested last week in connection with the letter sent to the judge, which contained a message threatening to kill him. CNN's Greg Botelho, Jim Acosta, Carol Cratty, Dana Bash, Ted Barrett and Alex Mooney contributed to this report."
b043fc7c3aba22c5ddf1fe4a48ca8ce6826d74ad,CN,"{'HK': 1, 'CN': 5}","Hong Kong (CNN) -- A wheelchair-bound man who set off a homemade explosive inside Beijing Capital International Airport over the weekend was a petitioner airing grievances, Chinese state media reported. The man, identified as 34-year-old Ji Zhongxing, was hospitalized after suffering injuries to his arm, which were not considered life threatening, state-run news agency Xinhua said. The agency said Ji set off the explosive at the airport's Terminal 3 on Saturday evening after he was stopped from handing out leaflets ""to get attention to his complaints"" outside the arrival hall. He then warned people nearby to get away before setting off the device. No other people were injured and flights at the airport were not affected. The man from Heze city, in Shandong province, said on his personal blog in September 2006 that he had been attacked and beaten by security guards outside a police station in 2005 after carrying a passenger on his motorcycle. He was paralyzed after the incident and petitioned for official compensation. The attack took place while Ji was working in Dongguan, a factory town in the southern Chinese province of Guangdong. Guangdong provincial authorities said on Sunday that they would look into the alleged unjust treatment, The China Daily reported. However, the newspaper also reported that Dongguan police said Ji was not attacked and was instead injured when he fell off his motorcycle. Police in Ji's home county said Dongguan authorities gave him 100,000 yuan (US$16,290) in compensation in 2010. His family did not know about the bomb plot, Xinhua reported. A witness to the explosion told the Beijing Youth Daily that Ji did not throw the bomb after activating it but held it in his hands. Photos posted on the Chinese social media site Sina Weibo showed a man in a peach shirt holding aloft a white device. Subsequent images showed thick smoke billowing through the terminal. Authorities say the device was similar to fireworks, Xinhua reported. The man's plight attracted some sympathy online. One user of the Twitter-like Weibo with the user name @Daidaibell said: ""He would only do it because they cornered him. If there's other way, he wouldn't go to such an extreme."" In China, people often petition local and national authorities about their grievances. In previous cases, frustrated petitioners have taken violent action. One man, Yang Jia, had tried to file a complaint about his treatment by police. In 2008, he stormed a Shanghai police station and killed six police officers. He was executed later that year. CNN's Zhang Dayu, Feng Ke and Steven Jiang contributed to this report from Beijing."
a036646405f460a7f86c56e7fa4204eb07809190,US,{'US': 1},"MIAMI, Florida (CNN) -- Miami Dolphins defensive end Randy Starks was arrested early Sunday after police said he struck an officer with a slow-moving Freightliner truck, according to a police report. Miami Dolphins defensive end Randy Starks was arrested early Sunday, according to police. Starks, 25, faces a charge of aggravated battery, according to the report. The arrest took place about 12:20 a.m. in Miami's South Beach area. Officers said they saw the Freightliner truck in bumper-to-bumper traffic on South Beach's Ocean Drive with some 13 people inside, including a woman sitting on the lap of Starks, who was driving. The truck's seating capacity is four occupants, the police report said. It was not clear from the police report whether the Freightliner -- normally part of a tractor-trailer -- was connected to a trailer. In the report, the officer recalled pursuing the truck on foot for about a half-block and pounding on the rear driver's-side window, but it kept moving. The officer caught up to the truck again, and it stopped after the officer pounded on the window again, the report said. ""I slowly approached the side door and just as I reached it the vehicle accelerated and started moving forward and slightly to the left,"" the unidentified officer writes in the report. ""The vehicle's path caused the driver's side of the vehicle to strike me in the chest pushing me back and pinning me against a vehicle stopped in traffic in the northbound lane."" Meanwhile, a second officer was pounding on the passenger's-side window, the report said. The truck stopped, and Starks was arrested. A police check showed that the truck's license plate was not assigned to that vehicle, the report said, and Starks faces a charge for that as well. Starks was released from jail later Sunday, according to a records check. The Miami Herald newspaper reported earlier he was jailed on $10,000 bond. Dolphins spokesman Harvey Greene told CNN the club was ""only recently made aware of the situation. Since we are in the process of gathering information we have no comment."" Starks is in his sixth NFL season and his second with the Dolphins."
50408f43b4d0dbec69554e3c081da474955132cb,CN,{'CN': 2},"(Travel + Leisure) -- Hungry travelers are seeking authentic culinary experiences at home and abroad. Steaming bamboo baskets of plump soup dumplings arrive at your table. You could be in Shanghai, China, or even San Francisco's Chinatown. But one thing is for sure: With one taste of their delicate hand-rolled skins and rich, savory broth, you're hooked. Especially when you look around and realize that you're the only out-of-towner in the room. To celebrate the distinct pleasure of being an insider wherever you may be, CNN and Travel + Leisure are joining forces for the delicious multi-platform series ""100 Places to Eat Like a Local."" We will be gathering our intel through iReports, canvassing our network of correspondents and chefs across the globe, and gathering on-the-ground dispatches from CNN reporters. This series will look to the food-obsessed everywhere for their recommendations on their favorite uniquely local spots -- trattorias, noodle carts, clam shacks, taco stands, izakayas, coffee houses, patisseries -- whether in their home towns or farther afield. According to a 2009 World Food Travel Association study of 11,000 self-identified culinary travelers in 37 countries, ""authentic"" and ""localist"" dining experiences rank as top travel motivators -- and the organization predicts those factors rate even higher today. More than ever, food-minded travelers are following the old adage ""When in Rome ..."" (or Memphis, or Moscow, or Melbourne), and seeking out ""only in"" dining experiences they can't get at home. Be it an off-the-beaten-path ribs joint in Memphis or a croissant quest in Paris, there's a measurable return to what's real -- those places and dishes that locals and travelers alike obsess over. Beyond giving a destination a distinct flavor, these places are often also a source of hometown pride -- and with good reason. Whether you're ordering a char-grilled kathi roll at Khan Chacha, a beloved local institution in New Delhi since 1968, or an overstuffed lobster roll laced with lemony mayo at off-the-radar Holbrooks Lobster Wharf in Harpswell, Maine, you are sure to find happy residents -- and a few in-the-know travelers, too. We want to hear from you. Share you favorite local finds with iReport. Some of the best submissions will be featured in an upcoming issue of Travel + Leisure magazine."
67aaa14c94cf9e3f26f5ecc04dfa0f0f34de60ea,SA,"{'SA': 3, 'GB': 3, 'QA': 2, 'BN': 2, 'BE': 1, 'CN': 1}","(CNN) -- Every country competing at the London 2012 Olympics will have at least one female athlete after Saudi Arabia included two women in its team for the first time. Wodjan Ali Seraj Abdulrahim Shahrkhani, a judo competitor, and 800 meters runner Sarah Attar will compete in London after the Saudi Arabian Olympic Committee named the duo in their team inside the official deadline of July 9. They had been invited to take part by the International Olympic Committee (IOC). ""This is very positive news and we will be delighted to welcome these two athletes in London in a few weeks' time,"" IOC president Jacques Rogge said in a statement on Thursday. ""The IOC has been working very closely with the Saudi Arabian Olympic Committee and I am pleased to see that our continued dialogue has come to fruition."" Historic breakthrough or false dawn? The strict Muslim nation had been the last bastion of male-only teams after Qatar and Brunei -- the two other nations that failed to send a woman to the Beijing Olympics four years ago -- announced they would accede to the IOC's desire to end sexual discrimination among its member nations. ""The IOC has been striving to ensure a greater gender balance at the Olympic Games, and today's news can be seen as an encouraging evolution,"" Rogge said. Going to the Games, or watching from home? Send us your pictures and videos . ""With Saudi Arabian female athletes now joining their fellow female competitors from Qatar and Brunei Darussalam, it means that by London 2012 every National Olympic Committee will have sent women to the Olympic Games."" Shooter Bahiya Al-Hamad is one of four Qatari women going to London, and will carry her country's flag. ""I'm overwhelmed to have been asked to carry the Qatari flag at the opening ceremony,"" she said on the IOC website. ""It's a truly historic moment for all athletes."" Weather warning: London Olympics' biggest threat? The London Games officially open on July 27 and run until August 12, with athletes from 204 nations expected to take part. Saudi runner Attar has been training in the United States. ""A big inspiration for participating in the Olympic Games is being one of the first women for Saudi Arabia to be going,"" the 17-year-old said at her San Diego base. ""It's such a huge honor and I hope that it can really make some big strides for women over there to get more involved in sport."" Saudi Arabia's decision is a rare concession for a kingdom where women are banned from driving. They cannot vote or hold public office, though that will change in 2015. Are Saudi women ready to compete? Women in Saudi Arabia also cannot marry, leave the country, go to school or open bank accounts without permission from a male guardian, who usually is the father or husband. Much of public life is segregated by gender. When it came to sports, female athletes were barred from the Olympic Games because they would be participating in front of a mixed-gender crowd. Human Rights Watch, which has criticized the Saudi government's restrictions on women, hailed the decision as ""an important precedent"" but warned that it needed to be backed up by allowing more females to participate in sport. ""Without policy changes to allow women and girls to play sports and compete within the kingdom, little can change for millions of women and girls deprived of sporting opportunities,"" said its senior Middle East researcher Christoph Wilcke. ""Female participation in the London Games will only have impact if it begins to level the playing field for women in the Kingdom. Now is the time for the International Olympic Committee to use its leverage and lay down concrete plans for female sports to girls schools, women's sports clubs and competitive tournaments."" The IOC said female participation at the first London Games in 1908 was 1.8% of all competitors, increasing to 9.5% when the UK capital was next host in 1948. At Beijing four years ago, the ratio was more than 42% -- and the IOC expects that to increase again. The United States will field more women than men for the first time in its history, with 269 of the 530 athletes taking part being female. ""It is a true testament to the impact of 'Title IX,' which in its 40-year history has increased sport opportunities for millions of females across the United States,"" said U.S. Olympic chief Scott Blackmun, referring to the legislation that bans sexual discrimination. Seven of the U.S. team will be taking part in their fifth Olympics. Five of them are women: high jumper Amy Acuff, archer Khatuna Lorig, equestrian Karen O'Connor, shooter Kim Rhode and volleyball player Danielle Scott-Arruda."
42cf52524afd5f0affd27d76e4a9c7ad59544815,,{},"Bowie, Maryland (CNN) -- President Barack Obama interrupted a campaign speech twice on Thursday to seek help for people in the audience who collapsed. ""I think we might have had somebody faint down here, so if we got the paramedics,"" Obama said about halfway through his remarks under bright afternoon sunshine at Bowie State University. ""They'll be all right. Just make sure you give them some space. And if somebody has a bottle of water, you might want to give it to them."" A few minutes later, near the end of his remarks, Obama again noted a member of the crowd in distress. ""Someone up here got a little hot. Let 'em sit down. Let 'em sit down,"" he said to the audience, asking if there was a bottle of water on stage for the stricken person. ""Remember, next time you come out here, eat something and drink something"" beforehand, Obama added. The president was stumping for Maryland Gov. Martin O'Malley, who is seeking re-election. Prince George's County medical personnel said they responded to a number of sick cases at the university on Thursday. Fire Department spokesman Mark Brady said that between 1:45 and 2 p.m., about an hour before Obama's speech, ambulance crews stationed at the campus as part of the White House event responded to reports of people ""fainting, getting dizzy, and otherwise passing out."" Prince George's County Fire Department officials later told CNN they were treating at least two dozen people at the university for fainting and dehydration. Brady said that while the temperatures were mild, ""in that rally area, the sun is extremely hot."" ""In addition, that rally area was extremely crowded and compacted,"" he said. ""You had the rally people shoulder to shoulder, if not closer, and standing for an extended period of time and waiting for the rally to start. A lot of these people that we treated today were senior citizens, so they're probably not accustomed to this type of environment, and those were the people that we found that experienced the fainting, the dizziness issues."" Also, a heckler was heard shouting ""You're a liar!"" early in Obama's remarks. The man was shouted down by others in the crowd, and it was unclear whether the president heard him. CNN's Tom Cohen and Vito Maggiolo contributed to this story."
de66757752f42fca9eac13b029110b7cdf054e95,BR,"{'BR': 3, 'PY': 3, 'AR': 3, 'VE': 3, 'EC': 2}","(CNN)  -- Holders Brazil needed a last-gasp equalizer from Fred to salvage a 2-2 draw against Paraguay in their Copa America Group B match Saturday in Cordoba. It was another lackluster performance from the five-time world champions after being held to a goalless draw by Venezuela in the opening match of their title defense. They took a first half lead through Jadson, but trailed 2-1 with only a minute left when substitute Fred spared their blushes. Jadson replaced Robinho in the starting line up as Brazil coach Mano Menezes rung the changes after the disappointing performance against Venezuela. The Shakhtar Donetsk midfielder repaid that confidence with a fine strike six minutes before halftime in the Mario Kempes stadium. But Paraguay, themselves held by Ecuador in their opener, leveled 11 minutes into the second half through Blackburn striker Roque Santa Cruz. Paraguay then took a shock lead with Dani Alvez losing the ball to Santa Cruz, who found Haedo Valdez. He scored with a deflected shot and a real upset looked on the cards. But Menezes replaced Neymar with Fred and he struck at the death to grab a point for the favorites. The start of the 12-team tournament has been marked by sub-par displays from hosts Argentina and Brazil, with both still looking for a victory after two games apiece. The top two teams from each of three groups of four qualify for the quarterfinals with the two third-placed teams with the best record. Venezuela beat Ecuador 1-0 in the Group B match Saturday night."
654c239aa1e49c6bf4e2fcfe9da07023b9aac978,JP,{'JP': 4},"Tokyo (CNN) -- Japanese Prime Minister Shinzo Abe said Thursday that he has asked Tokyo Electric Power Co. to decommission two more reactors at the crippled Fukushima Daiichi nuclear power plant. Abe called for the decommissioning of Reactors 5 and 6 ""as soon as possible"" as he visited the plant, wearing protective gear, to look at efforts to contain leaks from tanks holding huge volumes of toxic water at the plant. Less than two weeks ago, his government said it would spend about $470 million to try to tackle the contaminated water crisis at the plant, which was damaged by the devastating earthquake and tsunami that struck northeast Japan in March 2011. Life goes on despite uncertainty in Fukushima . It also follows the announcement that Tokyo will host the Olympic Games in the summer of 2020. Abe has promised that the games will be ""safe and secure"" despite continuing concerns about the situation at the Fukushima plant. How did we get to this point? Reactors 5 and 6 were in not in operation when the 2011 tsunami hit the power plant and didn't experience the damage suffered by the other four reactors. They have been in ""cold shutdown"" since the disaster. Meltdowns occurred at Reactors 1, 2 and 3. And concerns remain about the state of the spent fuel rod at Reactor 4. The long road home after 2011 disaster . TEPCO has already said it will decommission the four damaged reactors, but it hadn't clarified what would happen to Reactors 5 and 6. Abe said he also asked the plant operator to fix the problem of toxic water leaks by the end of March 2014. TEPCO is struggling to manage the vast amounts of tainted water stored at the plant and hundreds of tons of groundwater that flow through the area every day. Japan shuts down last nuclear reactor -- for now ."
ec8f7ed959c55d797a6e38985e337f58100643e6,US,{'US': 4},"(CNN) -- The mixed reaction to the conviction of a New Jersey college student of a hate crime, after he spied on his gay roommate while he was having sex, has revealed an interesting generational split in the gay community. Many people my age, who grew up in the '50s and the '60s, when nearly everyone felt they had to be in the closet, seem to be sympathetic to the idea that a conviction that will discourage the kind of behavior Dharun Ravi engaged in is a good thing. The fact that his roommate committed suicide the day after the spying occurred, by throwing himself off the George Washington Bridge, certainly contributed to the climate that made many people satisfied by Ravi's conviction. But quite a few younger gays -- 20-somethings -- seem more interested in a nuanced interpretation of Ravi's behavior, and much more concerned that he faces the possibility of a 10-year prison sentence. It's partly their closeness to the age of the defendant that makes them empathetic to the perpetrator of an offensive prank, which may have sparked a catastrophic outcome. But this is also a generation of gay people who grew up recognizing three distinct groups among their straight peers: supporters, neutrals and committed homophobes. And despite the jury's verdict, they remain unconvinced that Ravi belongs in that third category. They are also more skeptical about the connection between Ravi's spying and the subsequent suicide of Tyler Clementi. ""We don't really know why Clementi jumped from that bridge,"" is a typical assessment. After his conviction, Ravi told the New Jersey Star-Ledger, ""I won't ever get up there and tell the world I hated Tyler because he was gay, or tell the world I was trying to hurt or intimidate him, because it's not true."" Many younger gay men believe him: They say the seemingly anti-gay messages Ravi sent to his friends fall far short of proving the kind of hatred they think is worthy of a hate crime conviction. ""I've seen so much worse,"" Tyler Picone told Ian Parker for a piece about the case in The New Yorker. ""The stuff that Dharun says is understandable, in a sense. If you find you're sharing a room with somebody gay, and you haven't been raised in an open home, you're going to say, 'Oh my God, what am I going to do?' "" Writing in Slate, 24-year-old gay editor and columnist J. Bryan Lowder said that while he certainly was not ""excusing Ravi for his actions,"" he believes that ""these civil rights statutes are being stretched to go after teenagers who acted meanly, but not violently. This isn't what civil rights laws should be for. ... We live in a world that validates adult bullies all the time."" It was also Lowder who said the precise reason for the boy's suicide is ultimately unknowable. ""Based on the evidence that we do have, the image of Ravi as a malicious homophobe getting his just deserts looks dubious at best."" The complex point of view of this younger generation demonstrates how far we have come from the black and white world of the 1950s, when anti-gay prejudice was so commonplace that even the American Civil Liberties Union refused to oppose an executive order in 1953 when the federal government banned gay employees in all of its agencies and all of their contractors. A new generation of gay people believe that Ravi is far from being an outright bigot. They see his acts as immature and unfortunate, but they reject the view of the New Jersey jurors who decided he should be punished for hate. Ravi refused a plea bargain that could have spared him a prison term, but would have required him to plead guilty to a crime that he believes he did not commit. The usual practice in criminal courts across America is to punish someone with a harsh prison sentence when he is convicted by a jury after he has declined such a bargain. But my younger friends have convinced me that Ravi deserves a more nuanced punishment. Since Ravi insists he is without prejudice, he should be sentenced to speak at a different high school every week for a year. The nightmare he has already experienced makes him the perfect person to share a vital lesson: You don't have to hate gay people in your heart to cause misery to others. Just the perception that you are anti-gay can sometimes have disastrous consequences. The opinions expressed in this commentary are solely those of Charles Kaiser."
3a80f7edda270f55ad6593541cd26c61389727e0,SY,"{'SY': 8, 'RU': 2, 'CN': 1}","(CNN) -- The stench of the burnt bodies was so potent, Abu Jafar said, he could smell it from 2 kilometers (1.2 miles) away. ""It smells awful because the regime appears to have burnt so many bodies recently,"" the opposition activist said Sunday from the beleaguered city of Homs. ""Some cars arrived this morning and carried away dead bodies. We are not sure where."" Read more: Deadly day in Syria as diplomats talk . Jafar's account comes a day after what may be the deadliest day yet in Syria's 21-month civil war, according to opposition figures. Lakhdar Brahimi, the joint U.N.-Arab League envoy, gave a dire warning Sunday on the rapidly deteriorating situation in Syria. ""If nearly 50,000 people have been killed in about two years, do not expect just 25,000 people to die next year -- maybe 100,000 will die,"" he told reporters in Cairo. ""The pace is increasing,"" he said. ""A solution is still possible, but it is only getting more complicated every day,"" Brahimi added. ""Had we dealt more carefully with this conflict in 2011, it would have been much easier to resolve it. There is no question that it is much harder today."" Read more: 'Til death do us part: Marriage destroyed by war . Brahimi met Sunday with Nabil Elaraby, secretary-general of the Arab League. On Saturday, Brahimi met with Russian Foreign Minister Sergey Lavrov. Russia and China have used their veto power in the U.N. Security Council to block some of the toughest resolutions proposed against the Syrian regime. Read more: Official: Russia invites head of Syrian opposition for talks . Traveling heavily in hopes of brokering a halt to the war, Brahimi said last week he is pinning his hopes on the formation of a transitional government in Damascus that would hold power until an election. At least 397 people were killed across the country Saturday, the opposition Local Coordination Committees of Syria said. At least 143 deaths were reported Sunday, including 10 children. The LCC said Saturday's death toll included more than 200 people who were captured and ""field executed"" by Syrian soldiers in the Homs suburb of Deir Baalbeh after Syrian forces won a battle there. Read more: As Syria suffering spirals, envoy hopes for political transition . The group's representative in Deir Baalbeh said he could only personally account for 27 deaths, but said a Syrian soldier who had been captured by rebels said government forces killed at least 200 people in the suburb. The group posted video of several men's bodies lined up in a grassy field with wounds to the head, in what it claimed was footage taken by witnesses. Jafar said he believes Deir Baalbeh was targeted ""because it is the main gate to reach the Khaldiya neighborhood, which has been under the control of the rebels."" Syrian state-run TV confirmed there was conflict in the area but said that government forces had been chasing down ""terrorists."" News footage showed bodies that appeared to have been dragged across the floor in a building, leaving long trails of blood behind. Read more: U.S. officials: Syria using more accurate, Iranian-made missiles . The news report said forces had killed ""several terrorists"" in the Deir Baalbeh area. The government frequently refers to rebels seeking to overthrow President Bashar al-Assad as ""terrorists."" But another opposition activist in Homs, Hadi Abdallah, said the situation in nearby Deir Baalbeh ""is only turning from bad to worse."" ""Smoke is rising from Deir Baalbeh this morning, and a stench is coming out of some of its streets due to the burning of some corpses by the regime forces,"" Abdallah said Sunday. ""What is noticeable in the bodies we found yesterday and today in Deir Baalbeh is that they appear to have been slaughtered at the neck and then burned, including women and children. Others appear to have been killed from knife and bullet wounds."" Read more: Syrian military police chief defects to join 'the people's revolution' Syria's state-run news agency SANA said Sunday that the military has been killing many terrorists. One army unit ""killed several terrorists and injured many others"" and destroyed launchers of locally made missiles that the terrorists had used to attack orchards in the Maartamasrin area in Idlib province, SANA reported. CNN cannot independently confirm casualty and other reports as Syria's government has severely restricted access to the country. CNN's Hamdi Alkhshali contributed to this report."
